datetime,temp,feelslike,precip,snow,windspeed,cloudcover,visibility,uvindex,conditions
2020-01-17 14:00:00,28,17,0.0,0.0,12,8,9,5,2
2020-01-17 15:00:00,28,19,0.0,0.0,10,4,9,3,2
2020-01-17 16:00:00,28,18,0.0,0.0,12,4,9,2,2
2020-01-17 17:00:00,27,17,0.0,0.0,11,15,9,0,2
2020-01-17 18:00:00,27,18,0.0,0.0,9,15,9,0,2
2020-01-17 19:00:00,26,13,0.0,0.0,18,8,9,0,2
2020-01-17 20:00:00,25,15,0.0,0.0,9,8,9,0,2
2020-01-17 21:00:00,24,15,0.0,0.0,7,8,9,0,2
2020-01-17 22:00:00,23,16,0.0,0.0,4,8,9,0,2
2020-01-17 23:00:00,21,13,0.0,0.0,6,15,9,0,2
2020-01-18 00:00:00,20,10,0.0,0.0,9,15,9,0,2
2020-01-18 01:00:00,20,14,0.0,0.0,4,15,9,0,2
2020-01-18 02:00:00,20,14,0.0,0.0,4,15,9,0,2
2020-01-18 03:00:00,20,12,0.0,0.0,6,15,9,0,2
2020-01-18 04:00:00,20,20,0.0,0.0,1,15,9,0,2
2020-01-18 05:00:00,20,13,0.0,0.0,4,15,9,0,2
2020-01-18 06:00:00,20,20,0.0,0.0,1,15,9,0,2
2020-01-18 07:00:00,20,14,0.0,0.0,3,15,9,0,2
2020-01-18 08:00:00,20,15,0.0,0.0,3,97,9,0,0
2020-01-18 09:00:00,22,13,0.0,0.02,7,97,9,1,0
2020-01-18 10:00:00,23,23,0.0,0.02,0,97,9,1,0
2020-01-18 11:00:00,26,20,0.0,0.02,5,100,9,2,0
2020-01-18 12:00:00,27,21,0.0,0.02,6,88,9,2,1
2020-01-18 13:00:00,26,14,0.008,0.02,15,95,0,0,7
2020-01-18 14:00:00,24,24,0.058,0.02,0,92,0,1,7
2020-01-18 15:00:00,26,22,0.013,0.02,3,50,9,1,8
2020-01-18 16:00:00,27,20,0.01,0.02,7,86,0,0,8
2020-01-18 17:00:00,27,21,0.054,0.02,4,80,0,0,8
2020-01-18 18:00:00,29,24,0.047,0.02,5,85,0,0,5
2020-01-18 19:00:00,33,28,0.063,0.02,5,92,5,0,6
2020-01-18 20:00:00,35,29,0.046,0.02,6,91,6,0,6
2020-01-18 21:00:00,36,29,0.036,0.02,7,91,3,0,3
2020-01-18 22:00:00,37,30,0.006,0.02,8,97,9,0,3
2020-01-18 23:00:00,37,29,0.0,0.02,11,100,9,0,0
2020-01-19 00:00:00,37,30,0.0,0.02,9,100,9,0,0
2020-01-19 01:00:00,36,30,0.0,0.02,7,100,7,0,0
2020-01-19 02:00:00,36,29,0.0,0.02,8,100,5,0,0
2020-01-19 03:00:00,36,31,0.0,0.02,5,100,7,0,0
2020-01-19 04:00:00,36,31,0.0,0.02,6,97,9,0,0
2020-01-19 05:00:00,37,33,0.0,0.02,5,97,9,0,0
2020-01-19 06:00:00,37,28,0.0,0.02,13,26,9,0,1
2020-01-19 07:00:00,38,31,0.0,0.02,11,4,9,0,2
2020-01-19 08:00:00,38,32,0.0,0.02,9,4,9,0,2
2020-01-19 09:00:00,41,34,0.0,0.0,11,4,9,1,2
2020-01-19 10:00:00,42,36,0.0,0.0,9,4,9,3,2
2020-01-19 11:00:00,42,36,0.0,0.0,8,50,9,4,1
2020-01-19 12:00:00,42,34,0.0,0.0,14,45,9,5,1
2020-01-19 13:00:00,42,35,0.0,0.0,13,26,9,5,1
2020-01-19 14:00:00,42,36,0.0,0.0,11,45,9,4,1
2020-01-19 15:00:00,42,36,0.0,0.0,10,77,9,1,1
2020-01-19 16:00:00,39,32,0.0,0.0,12,45,9,1,1
2020-01-19 17:00:00,38,30,0.0,0.0,11,86,9,0,1
2020-01-19 18:00:00,37,30,0.0,0.0,8,86,9,0,1
2020-01-19 19:00:00,35,26,0.0,0.0,12,4,9,0,2
2020-01-19 20:00:00,34,25,0.0,0.0,11,0,9,0,2
2020-01-19 21:00:00,33,24,0.0,0.0,11,4,9,0,2
2020-01-19 22:00:00,32,24,0.0,0.0,9,4,9,0,2
2020-01-19 23:00:00,31,20,0.0,0.0,14,73,9,0,1
2020-01-20 00:00:00,28,18,0.0,0.0,11,77,9,0,1
2020-01-20 01:00:00,26,17,0.0,0.0,8,4,9,0,2
2020-01-20 02:00:00,25,14,0.0,0.0,11,4,9,0,2
2020-01-20 03:00:00,23,10,0.0,0.0,13,4,9,0,2
2020-01-20 04:00:00,21,11,0.0,0.0,9,0,9,0,2
2020-01-20 05:00:00,21,9,0.0,0.0,12,0,9,0,2
2020-01-20 06:00:00,20,10,0.0,0.0,9,4,9,0,2
2020-01-20 07:00:00,20,9,0.0,0.0,9,4,9,0,2
2020-01-20 08:00:00,20,12,0.0,0.0,5,4,9,0,2
2020-01-20 09:00:00,21,10,0.0,0.04,10,4,9,1,2
2020-01-20 10:00:00,23,13,0.0,0.0,8,0,9,3,2
2020-01-20 11:00:00,25,12,0.0,0.0,16,0,9,5,2
2020-01-20 12:00:00,26,17,0.0,0.0,9,0,9,5,2
2020-01-20 13:00:00,28,17,0.0,0.0,12,0,9,5,2
2020-01-20 14:00:00,29,18,0.0,0.0,13,0,9,5,2
2020-01-20 15:00:00,30,23,0.0,0.0,7,0,9,4,2
2020-01-20 16:00:00,30,22,0.0,0.0,8,0,9,2,2
2020-01-20 17:00:00,29,21,0.0,0.0,9,0,9,0,2
2020-01-20 18:00:00,29,20,0.0,0.0,10,0,9,0,2
2020-01-20 19:00:00,28,21,0.0,0.0,7,0,9,0,2
2020-01-20 20:00:00,27,18,0.0,0.0,8,0,9,0,2
2020-01-20 21:00:00,26,18,0.0,0.0,7,0,9,0,2
2020-01-20 22:00:00,24,17,0.0,0.0,5,0,9,0,2
2020-01-20 23:00:00,23,13,0.0,0.0,8,0,9,0,2
2020-01-21 00:00:00,22,11,0.0,0.0,10,0,9,0,2
2020-01-21 01:00:00,21,7,0.0,0.0,16,0,9,0,2
2020-01-21 02:00:00,20,11,0.0,0.0,6,0,9,0,2
2020-01-21 03:00:00,21,21,0.0,0.0,1,0,9,0,2
2020-01-21 04:00:00,20,10,0.0,0.0,8,0,9,0,2
2020-01-21 05:00:00,20,14,0.0,0.0,4,0,9,0,2
2020-01-21 06:00:00,20,20,0.0,0.0,1,0,9,0,2
2020-01-21 07:00:00,20,15,0.0,0.0,3,0,9,0,2
2020-01-21 08:00:00,21,21,0.0,0.0,1,0,9,0,2
2020-01-21 09:00:00,22,14,0.0,0.0,5,0,9,1,2
2020-01-21 10:00:00,23,23,0.0,0.0,1,0,9,3,2
2020-01-21 11:00:00,25,18,0.0,0.0,5,0,9,5,2
2020-01-21 12:00:00,28,21,0.0,0.0,6,4,9,5,2
2020-01-21 13:00:00,29,23,0.0,0.0,6,4,9,5,2
2020-01-21 14:00:00,31,24,0.0,0.0,6,4,9,4,2
2020-01-21 15:00:00,32,25,0.0,0.0,6,4,9,2,2
2020-01-21 16:00:00,32,25,0.0,0.0,6,15,9,1,2
2020-01-21 17:00:00,32,26,0.0,0.0,6,8,9,0,2
2020-01-21 18:00:00,31,24,0.0,0.0,7,8,9,0,2
2020-01-21 19:00:00,31,22,0.0,0.0,10,8,9,0,2
2020-01-21 20:00:00,29,21,0.0,0.0,8,8,9,0,2
2020-01-21 21:00:00,29,24,0.0,0.0,4,8,9,0,2
2020-01-21 22:00:00,29,20,0.0,0.0,9,50,9,0,1
2020-01-21 23:00:00,28,28,0.0,0.0,1,8,9,0,2
2020-01-22 00:00:00,27,20,0.0,0.0,5,15,9,0,2
2020-01-22 01:00:00,27,21,0.0,0.0,4,8,9,0,2
2020-01-22 02:00:00,26,22,0.0,0.0,3,8,9,0,2
2020-01-22 03:00:00,26,20,0.0,0.0,4,8,9,0,2
2020-01-22 04:00:00,26,26,0.0,0.0,0,4,9,0,2
2020-01-22 05:00:00,26,26,0.0,0.0,0,4,9,0,2
2020-01-22 06:00:00,26,19,0.0,0.0,5,4,9,0,2
2020-01-22 07:00:00,26,18,0.0,0.0,6,4,9,0,2
2020-01-22 08:00:00,26,19,0.0,0.0,5,4,9,0,2
2020-01-22 09:00:00,26,22,0.0,0.0,3,4,9,1,2
2020-01-22 10:00:00,28,28,0.0,0.0,0,4,9,3,2
2020-01-22 11:00:00,31,31,0.0,0.0,0,4,9,5,2
2020-01-22 12:00:00,33,28,0.0,0.0,4,4,9,5,2
2020-01-22 13:00:00,35,32,0.0,0.0,3,4,9,5,2
2020-01-22 14:00:00,36,36,0.0,0.0,0,4,9,4,2
2020-01-22 15:00:00,38,33,0.0,0.0,5,0,9,3,2
2020-01-22 16:00:00,38,35,0.0,0.0,3,0,9,2,2
2020-01-22 17:00:00,37,34,0.0,0.0,3,0,9,0,2
2020-01-22 18:00:00,36,33,0.0,0.0,3,0,9,0,2
2020-01-22 19:00:00,37,37,0.0,0.0,0,4,9,0,2
2020-01-22 20:00:00,36,31,0.0,0.0,5,4,9,0,2
2020-01-22 21:00:00,36,32,0.0,0.0,4,4,9,0,2
2020-01-22 22:00:00,36,31,0.0,0.0,6,4,9,0,2
2020-01-22 23:00:00,35,30,0.0,0.0,5,15,9,0,2
2020-01-23 00:00:00,35,35,0.0,0.0,0,17,9,0,2
2020-01-23 01:00:00,35,35,0.0,0.0,0,17,9,0,2
2020-01-23 02:00:00,35,31,0.0,0.0,4,15,9,0,2
2020-01-23 03:00:00,34,32,0.0,0.0,3,15,9,0,2
2020-01-23 04:00:00,34,34,0.0,0.0,0,8,9,0,2
2020-01-23 05:00:00,32,32,0.0,0.0,0,8,9,0,2
2020-01-23 06:00:00,33,28,0.0,0.0,4,8,9,0,2
2020-01-23 07:00:00,33,27,0.0,0.0,6,8,9,0,2
2020-01-23 08:00:00,35,30,0.0,0.0,5,15,9,0,2
2020-01-23 09:00:00,37,31,0.0,0.0,6,15,9,2,2
2020-01-23 10:00:00,38,32,0.0,0.0,9,15,9,3,2
2020-01-23 11:00:00,41,35,0.0,0.0,8,15,9,4,2
2020-01-23 12:00:00,42,37,0.0,0.0,8,15,9,4,2
2020-01-23 13:00:00,43,40,0.0,0.0,4,15,9,4,2
2020-01-23 14:00:00,44,41,0.0,0.0,4,15,9,3,2
2020-01-23 15:00:00,46,46,0.0,0.0,0,17,9,2,2
2020-01-23 16:00:00,46,46,0.0,0.0,0,17,9,1,2
2020-01-23 17:00:00,44,44,0.0,0.0,0,17,9,0,2
2020-01-23 18:00:00,44,40,0.0,0.0,6,17,9,0,2
2020-01-23 19:00:00,44,44,0.0,0.0,0,17,9,0,2
2020-01-23 20:00:00,44,41,0.0,0.0,5,17,9,0,2
2020-01-23 21:00:00,43,39,0.0,0.0,6,17,9,0,2
2020-01-23 22:00:00,42,37,0.0,0.0,8,17,9,0,2
2020-01-23 23:00:00,41,38,0.0,0.0,5,17,8,0,2
2020-01-24 00:00:00,40,40,0.0,0.0,0,17,9,0,2
2020-01-24 01:00:00,41,41,0.0,0.0,0,17,9,0,2
2020-01-24 02:00:00,41,41,0.0,0.0,0,17,9,0,2
2020-01-24 03:00:00,40,40,0.0,0.0,0,26,9,0,1
2020-01-24 04:00:00,39,34,0.0,0.0,6,4,9,0,2
2020-01-24 05:00:00,38,34,0.0,0.0,4,4,9,0,2
2020-01-24 06:00:00,37,33,0.0,0.0,4,4,8,0,2
2020-01-24 07:00:00,38,33,0.0,0.0,5,31,8,0,1
2020-01-24 08:00:00,37,32,0.0,0.0,6,4,8,0,2
2020-01-24 09:00:00,40,34,0.0,0.0,9,4,8,1,2
2020-01-24 10:00:00,43,39,0.0,0.0,6,4,7,3,2
2020-01-24 11:00:00,46,42,0.0,0.0,8,4,7,5,2
2020-01-24 12:00:00,48,43,0.0,0.0,9,8,8,5,2
2020-01-24 13:00:00,49,44,0.0,0.0,12,8,9,5,2
2020-01-24 14:00:00,49,44,0.0,0.0,11,15,9,3,2
2020-01-24 15:00:00,49,45,0.0,0.0,9,15,9,3,2
2020-01-24 16:00:00,46,43,0.0,0.0,8,4,9,1,2
2020-01-24 17:00:00,45,41,0.0,0.0,6,8,9,0,2
2020-01-24 18:00:00,43,39,0.0,0.0,6,8,9,0,2
2020-01-24 19:00:00,44,40,0.0,0.0,8,4,9,0,2
2020-01-24 20:00:00,43,38,0.0,0.0,8,4,9,0,2
2020-01-24 21:00:00,41,36,0.0,0.0,8,4,9,0,2
2020-01-24 22:00:00,41,35,0.0,0.0,10,4,9,0,2
2020-01-24 23:00:00,39,32,0.0,0.0,10,17,9,0,2
2020-01-25 00:00:00,39,34,0.0,0.0,8,82,9,0,1
2020-01-25 01:00:00,38,31,0.0,0.0,12,91,8,0,0
2020-01-25 02:00:00,38,29,0.0,0.0,16,100,8,0,0
2020-01-25 03:00:00,38,30,0.0,0.0,15,97,8,0,0
2020-01-25 04:00:00,38,31,0.0,0.0,12,97,8,0,0
2020-01-25 05:00:00,38,29,0.0,0.0,17,97,9,0,0
2020-01-25 06:00:00,38,29,0.0,0.0,17,100,9,0,0
2020-01-25 07:00:00,38,29,0.0,0.0,16,100,9,0,0
2020-01-25 08:00:00,38,28,0.0,0.0,17,100,7,0,0
2020-01-25 09:00:00,38,30,0.0,0.0,16,100,6,0,0
2020-01-25 10:00:00,39,30,0.0,0.0,18,100,1,0,0
2020-01-25 11:00:00,41,33,0.014,0.0,13,100,1,0,3
2020-01-25 12:00:00,41,34,0.038,0.0,16,100,2,0,3
2020-01-25 13:00:00,43,36,0.14,0.0,15,100,3,0,3
2020-01-25 14:00:00,49,40,0.121,0.0,30,100,2,0,3
2020-01-25 15:00:00,50,42,0.18,0.0,30,97,1,0,3
2020-01-25 16:00:00,50,50,0.334,0.0,10,86,7,1,4
2020-01-25 17:00:00,50,50,0.01,0.0,8,92,8,0,3
2020-01-25 18:00:00,47,43,0.0,0.0,9,100,7,0,0
2020-01-25 19:00:00,49,49,0.0,0.0,0,86,6,0,1
2020-01-25 20:00:00,47,41,0.0,0.0,12,91,9,0,0
2020-01-25 21:00:00,45,39,0.0,0.0,11,88,9,0,1
2020-01-25 22:00:00,44,37,0.0,0.0,13,31,9,0,1
2020-01-25 23:00:00,43,36,0.0,0.0,13,8,9,0,2
2020-01-26 00:00:00,43,36,0.0,0.0,11,4,9,0,2
2020-01-26 01:00:00,41,34,0.0,0.0,11,26,9,0,1
2020-01-26 02:00:00,41,34,0.0,0.0,11,26,9,0,1
2020-01-26 03:00:00,40,33,0.0,0.0,11,4,9,0,2
2020-01-26 04:00:00,40,33,0.0,0.0,11,4,9,0,2
2020-01-26 05:00:00,39,32,0.0,0.0,11,26,9,0,1
2020-01-26 06:00:00,39,31,0.0,0.0,11,4,9,0,2
2020-01-26 07:00:00,38,31,0.0,0.0,11,4,9,0,2
2020-01-26 08:00:00,38,33,0.0,0.0,8,77,9,0,1
2020-01-26 09:00:00,39,32,0.0,0.0,11,86,9,1,1
2020-01-26 10:00:00,41,34,0.0,0.0,11,4,9,3,2
2020-01-26 11:00:00,42,37,0.0,0.0,8,26,9,4,1
2020-01-26 12:00:00,44,38,0.0,0.0,11,88,9,5,1
2020-01-26 13:00:00,44,38,0.0,0.0,13,50,9,5,1
2020-01-26 14:00:00,45,40,0.0,0.0,11,82,9,3,1
2020-01-26 15:00:00,44,38,0.0,0.0,15,97,9,1,0
2020-01-26 16:00:00,44,38,0.0,0.0,12,61,9,0,1
2020-01-26 17:00:00,44,39,0.0,0.0,11,97,9,0,0
2020-01-26 18:00:00,44,37,0.0,0.0,13,97,9,0,0
2020-01-26 19:00:00,43,35,0.0,0.0,16,15,9,0,2
2020-01-26 20:00:00,42,33,0.0,0.0,18,88,9,0,1
2020-01-26 21:00:00,40,32,0.0,0.0,12,8,9,0,2
2020-01-26 22:00:00,39,31,0.0,0.0,17,77,9,0,1
2020-01-26 23:00:00,39,30,0.0,0.0,15,4,9,0,2
2020-01-27 00:00:00,38,31,0.0,0.0,12,8,9,0,2
2020-01-27 01:00:00,38,30,0.0,0.0,13,4,9,0,2
2020-01-27 02:00:00,38,30,0.0,0.0,11,58,9,0,1
2020-01-27 03:00:00,38,30,0.0,0.0,11,100,9,0,0
2020-01-27 04:00:00,38,30,0.0,0.0,12,100,9,0,0
2020-01-27 05:00:00,38,30,0.0,0.0,12,88,9,0,1
2020-01-27 06:00:00,37,28,0.0,0.0,15,51,9,0,1
2020-01-27 07:00:00,37,28,0.0,0.0,13,91,9,0,0
2020-01-27 08:00:00,38,29,0.0,0.0,13,26,9,0,1
2020-01-27 09:00:00,38,30,0.0,0.0,15,61,9,1,1
2020-01-27 10:00:00,39,31,0.0,0.0,17,33,9,2,1
2020-01-27 11:00:00,41,33,0.0,0.0,15,82,9,2,1
2020-01-27 12:00:00,42,35,0.0,0.0,11,86,9,1,1
2020-01-27 13:00:00,42,35,0.0,0.0,11,86,9,1,1
2020-01-27 14:00:00,43,36,0.0,0.0,11,100,9,0,0
2020-01-27 15:00:00,43,38,0.0,0.0,9,94,9,1,0
2020-01-27 16:00:00,44,38,0.0,0.0,15,62,9,1,1
2020-01-27 17:00:00,43,36,0.0,0.0,17,100,9,0,0
2020-01-27 18:00:00,42,38,0.0,0.0,8,100,9,0,0
2020-01-27 19:00:00,42,39,0.0,0.0,5,100,9,0,0
2020-01-27 20:00:00,42,36,0.0,0.0,12,100,9,0,0
2020-01-27 21:00:00,41,35,0.0,0.0,10,100,9,0,0
2020-01-27 22:00:00,41,36,0.0,0.0,7,100,9,0,0
2020-01-27 23:00:00,40,33,0.0,0.0,12,100,9,0,0
2020-01-28 00:00:00,39,31,0.0,0.0,15,100,9,0,0
2020-01-28 01:00:00,39,33,0.0,0.0,8,100,9,0,0
2020-01-28 02:00:00,38,32,0.0,0.0,9,100,9,0,0
2020-01-28 03:00:00,38,33,0.0,0.0,7,100,9,0,0
2020-01-28 04:00:00,38,33,0.0,0.0,6,100,9,0,0
2020-01-28 05:00:00,38,31,0.0,0.0,8,100,9,0,0
2020-01-28 06:00:00,37,31,0.0,0.0,9,100,9,0,0
2020-01-28 07:00:00,38,31,0.0,0.0,9,100,9,0,0
2020-01-28 08:00:00,38,31,0.0,0.0,10,97,9,0,0
2020-01-28 09:00:00,37,30,0.0,0.0,10,77,9,1,1
2020-01-28 10:00:00,39,32,0.0,0.0,11,86,9,3,1
2020-01-28 11:00:00,40,33,0.0,0.0,13,62,9,3,1
2020-01-28 12:00:00,41,36,0.0,0.0,9,67,9,3,1
2020-01-28 13:00:00,41,36,0.0,0.0,8,92,9,2,0
2020-01-28 14:00:00,41,34,0.0,0.0,11,91,9,2,0
2020-01-28 15:00:00,39,32,0.0,0.0,13,100,9,2,0
2020-01-28 16:00:00,39,34,0.0,0.0,7,100,9,1,0
2020-01-28 17:00:00,39,34,0.0,0.0,8,100,9,0,0
2020-01-28 18:00:00,38,31,0.0,0.0,11,73,9,0,1
2020-01-28 19:00:00,38,32,0.0,0.0,8,92,9,0,0
2020-01-28 20:00:00,38,32,0.0,0.0,10,100,9,0,0
2020-01-28 21:00:00,38,30,0.0,0.0,14,73,9,0,1
2020-01-28 22:00:00,38,31,0.0,0.0,9,63,9,0,1
2020-01-28 23:00:00,38,30,0.0,0.0,10,100,9,0,0
2020-01-29 00:00:00,37,30,0.0,0.0,8,100,9,0,0
2020-01-29 01:00:00,36,28,0.0,0.0,12,100,9,0,0
2020-01-29 02:00:00,36,29,0.0,0.0,7,100,9,0,0
2020-01-29 03:00:00,35,28,0.0,0.0,10,100,9,0,0
2020-01-29 04:00:00,34,27,0.0,0.0,8,100,9,0,0
2020-01-29 05:00:00,34,30,0.0,0.0,4,100,9,0,0
2020-01-29 06:00:00,33,26,0.0,0.0,9,100,9,0,0
2020-01-29 07:00:00,33,26,0.0,0.0,7,100,9,0,0
2020-01-29 08:00:00,32,26,0.0,0.0,7,100,9,0,0
2020-01-29 09:00:00,32,22,0.0,0.0,12,97,9,1,0
2020-01-29 10:00:00,32,26,0.0,0.0,7,88,9,3,1
2020-01-29 11:00:00,34,26,0.0,0.0,9,4,9,5,2
2020-01-29 12:00:00,36,31,0.0,0.0,7,4,9,6,2
2020-01-29 13:00:00,37,31,0.0,0.0,7,4,9,6,2
2020-01-29 14:00:00,38,33,0.0,0.0,7,0,9,5,2
2020-01-29 15:00:00,39,36,0.0,0.0,5,0,9,4,2
2020-01-29 16:00:00,39,35,0.0,0.0,6,0,9,2,2
2020-01-29 17:00:00,38,33,0.0,0.0,7,0,9,0,2
2020-01-29 18:00:00,37,32,0.0,0.0,7,0,9,0,2
2020-01-29 19:00:00,37,30,0.0,0.0,8,0,9,0,2
2020-01-29 20:00:00,35,29,0.0,0.0,8,0,9,0,2
2020-01-29 21:00:00,34,28,0.0,0.0,5,0,9,0,2
2020-01-29 22:00:00,33,27,0.0,0.0,5,0,9,0,2
2020-01-29 23:00:00,32,26,0.0,0.0,6,0,9,0,2
2020-01-30 00:00:00,30,22,0.0,0.0,10,0,9,0,2
2020-01-30 01:00:00,29,21,0.0,0.0,8,0,9,0,2
2020-01-30 02:00:00,29,23,0.0,0.0,5,0,9,0,2
2020-01-30 03:00:00,28,21,0.0,0.0,6,0,9,0,2
2020-01-30 04:00:00,27,19,0.0,0.0,7,0,9,0,2
2020-01-30 05:00:00,27,22,0.0,0.0,4,0,9,0,2
2020-01-30 06:00:00,26,17,0.0,0.0,8,0,9,0,2
2020-01-30 07:00:00,25,17,0.0,0.0,6,4,9,0,2
2020-01-30 08:00:00,25,17,0.0,0.0,8,4,9,0,2
2020-01-30 09:00:00,26,18,0.0,0.0,8,8,9,1,2
2020-01-30 10:00:00,28,20,0.0,0.0,9,8,9,3,2
2020-01-30 11:00:00,30,26,0.0,0.0,4,15,9,5,2
2020-01-30 12:00:00,32,28,0.0,0.0,4,15,9,5,2
2020-01-30 13:00:00,33,28,0.0,0.0,5,4,9,5,2
2020-01-30 14:00:00,35,32,0.0,0.0,3,4,9,5,2
2020-01-30 15:00:00,34,34,0.0,0.0,1,4,9,2,2
2020-01-30 16:00:00,36,36,0.0,0.0,1,4,9,2,2
2020-01-30 17:00:00,35,35,0.0,0.0,1,26,9,0,1
2020-01-30 18:00:00,35,29,0.0,0.0,6,26,9,0,1
2020-01-30 19:00:00,34,34,0.0,0.0,1,4,9,0,2
2020-01-30 20:00:00,33,33,0.0,0.0,1,26,9,0,1
2020-01-30 21:00:00,33,33,0.0,0.0,1,4,9,0,2
2020-01-30 22:00:00,34,31,0.0,0.0,3,97,9,0,0
2020-01-30 23:00:00,33,30,0.0,0.0,3,82,9,0,1
2020-01-31 00:00:00,34,29,0.0,0.0,5,100,9,0,0
2020-01-31 01:00:00,33,29,0.0,0.0,4,100,9,0,0
2020-01-31 02:00:00,34,31,0.0,0.0,3,100,9,0,0
2020-01-31 03:00:00,33,30,0.0,0.0,3,100,9,0,0
2020-01-31 04:00:00,33,33,0.0,0.0,0,92,9,0,0
2020-01-31 05:00:00,34,30,0.0,0.0,4,86,9,0,1
2020-01-31 06:00:00,34,31,0.0,0.0,3,97,9,0,0
2020-01-31 07:00:00,35,32,0.0,0.0,4,97,9,0,0
2020-01-31 08:00:00,36,33,0.0,0.0,3,86,9,0,1
2020-01-31 09:00:00,37,34,0.0,0.0,3,81,9,1,1
2020-01-31 10:00:00,38,34,0.0,0.0,4,62,9,1,1
2020-01-31 11:00:00,40,37,0.0,0.0,4,81,9,2,1
2020-01-31 12:00:00,41,39,0.0,0.0,4,97,9,1,0
2020-01-31 13:00:00,42,39,0.0,0.0,4,97,9,1,0
2020-01-31 14:00:00,41,39,0.0,0.0,3,97,9,1,0
2020-01-31 15:00:00,42,39,0.0,0.0,5,94,9,1,0
2020-01-31 16:00:00,42,38,0.0,0.0,6,81,9,1,1
2020-01-31 17:00:00,41,37,0.0,0.0,5,74,9,0,1
2020-01-31 18:00:00,42,40,0.0,0.0,3,97,9,0,0
2020-01-31 19:00:00,41,41,0.0,0.0,1,81,9,0,1
2020-01-31 20:00:00,40,38,0.0,0.0,3,77,9,0,1
2020-01-31 21:00:00,40,40,0.0,0.0,0,97,9,0,0
2020-01-31 22:00:00,39,36,0.018,0.0,4,62,8,0,4
2020-01-31 23:00:00,38,35,0.0,0.0,4,85,6,0,1
2020-02-01 00:00:00,38,35,0.0,0.0,4,86,9,0,1
2020-02-01 01:00:00,38,35,0.0,0.0,4,91,8,0,0
2020-02-01 02:00:00,38,35,0.0,0.0,4,86,9,0,1
2020-02-01 03:00:00,38,34,0.0,0.0,5,91,9,0,0
2020-02-01 04:00:00,37,34,0.0,0.0,3,63,5,0,1
2020-02-01 05:00:00,37,35,0.0,0.0,3,63,5,0,1
2020-02-01 06:00:00,38,36,0.0,0.0,3,100,5,0,0
2020-02-01 07:00:00,38,38,0.0,0.0,0,100,5,0,0
2020-02-01 08:00:00,38,36,0.0,0.0,3,85,4,0,1
2020-02-01 09:00:00,40,40,0.0,0.0,1,91,4,1,0
2020-02-01 10:00:00,40,37,0.0,0.0,4,62,5,1,1
2020-02-01 11:00:00,41,41,0.0,0.0,0,86,5,1,1
2020-02-01 12:00:00,41,41,0.0,0.0,1,100,5,1,0
2020-02-01 13:00:00,41,41,0.0,0.0,2,100,4,1,0
2020-02-01 14:00:00,41,41,0.0,0.0,0,75,5,1,1
2020-02-01 15:00:00,41,41,0.0,0.0,0,100,5,0,0
2020-02-01 16:00:00,42,42,0.0,0.0,1,100,6,0,0
2020-02-01 17:00:00,42,40,0.0,0.0,4,100,6,0,0
2020-02-01 18:00:00,42,42,0.0,0.0,0,86,7,0,1
2020-02-01 19:00:00,42,42,0.0,0.0,0,86,8,0,1
2020-02-01 20:00:00,42,40,0.0,0.0,3,100,8,0,0
2020-02-01 21:00:00,42,42,0.0,0.0,0,100,8,0,0
2020-02-01 22:00:00,40,38,0.002,0.0,3,73,9,0,4
2020-02-01 23:00:00,39,37,0.0,0.0,4,73,7,0,1
2020-02-02 00:00:00,39,39,0.0,0.0,1,81,8,0,1
2020-02-02 01:00:00,38,34,0.0,0.0,5,83,8,0,1
2020-02-02 02:00:00,38,38,0.0,0.0,0,86,8,0,1
2020-02-02 03:00:00,38,38,0.0,0.0,1,54,8,0,1
2020-02-02 04:00:00,38,38,0.0,0.0,1,62,8,0,1
2020-02-02 05:00:00,38,34,0.0,0.0,5,100,8,0,0
2020-02-02 06:00:00,36,32,0.0,0.0,4,73,5,0,1
2020-02-02 07:00:00,35,35,0.008,0.0,1,41,6,0,5
2020-02-02 08:00:00,35,30,0.0,0.0,5,37,6,0,1
2020-02-02 09:00:00,36,31,0.0,0.0,5,4,7,1,2
2020-02-02 10:00:00,38,31,0.0,0.0,9,50,9,4,1
2020-02-02 11:00:00,39,33,0.0,0.0,10,63,9,3,1
2020-02-02 12:00:00,42,36,0.0,0.0,9,82,9,2,1
2020-02-02 13:00:00,42,37,0.0,0.0,8,67,9,2,1
2020-02-02 14:00:00,42,42,0.0,0.0,1,67,9,2,1
2020-02-02 15:00:00,43,38,0.0,0.0,11,97,9,2,0
2020-02-02 16:00:00,42,35,0.0,0.0,12,61,9,1,1
2020-02-02 17:00:00,37,31,0.0,0.0,8,61,7,0,1
2020-02-02 18:00:00,36,30,0.016,0.0,6,92,7,0,3
2020-02-02 19:00:00,36,32,0.012,0.0,4,92,8,0,3
2020-02-02 20:00:00,37,37,0.012,0.0,1,92,7,0,3
2020-02-02 21:00:00,37,32,0.002,0.0,5,81,8,0,4
2020-02-02 22:00:00,37,32,0.01,0.0,6,100,6,0,3
2020-02-02 23:00:00,37,32,0.003,0.0,5,94,6,0,3
2020-02-03 00:00:00,37,33,0.01,0.0,4,97,6,0,3
2020-02-03 01:00:00,37,32,0.0,0.0,5,31,7,0,1
2020-02-03 02:00:00,38,31,0.0,0.0,11,100,8,0,0
2020-02-03 03:00:00,39,34,0.0,0.0,7,86,8,0,1
